planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  998	2B42_276_RFL	Diámetro	diameter	12.6114987	12.5000000	0.6000000	0.0000000	0.1114987		2B42	0.0016193					0.6000000	0.0000000									-40.9973704	113.0154886	164.6796897
EMBRAGUE-OP20-F	  998	2B41_338_PC	Valor X	xValue	90.5416575	90.5400000	0.1500000	-0.1500000	0.0016575		2B41	0.0020019					0.1500000	-0.1500000									90.3933352	113.0183578	152.4585699
EMBRAGUE-OP20-F	  998	2B41_339_PC	Valor Z	zValue	152.3713077	152.2600000	0.1500000	-0.1500000	0.1113077		2B41	0.0020019					0.1500000	-0.1500000									90.3933352	113.0183578	152.4585699
EMBRAGUE-OP20-F	  998	2B41_276_RFL	Diámetro	diameter	12.6130457	12.5000000	0.6000000	0.0000000	0.1130457		2B41	0.0020019					0.6000000	0.0000000									90.3933352	113.0183578	152.4585699
EMBRAGUE-OP20-F	  998	2B60_X_565_PC	Valor X	xValue	63.5630445	63.5300000	0.1500000	-0.1500000	0.0330445		2B60_r	0.0943076					0.1500000	-0.1500000									63.4163013	91.6524829	150.2056442
EMBRAGUE-OP20-F	  998	2B60_Z_564_PC	Valor Z	zValue	150.1294666	150.0500000	0.1500000	-0.1500000	0.0794666		2B60_r	0.0943076					0.1500000	-0.1500000									63.4163013	91.6524829	150.2056442
EMBRAGUE-OP20-F	  998	3F0_5_RFL	Valor Y	yValue	137.4729774	137.5000000	0.1500000	-0.1500000	-0.0270226		3F0	0.0207930					0.1500000	-0.1500000									-2.6968361	137.5052164	4.3380842
EMBRAGUE-OP20-F	  998	3F0_355_PC	Planitud DIN	gdtFlat	0.0640151	0.0000000	0.2000000	0.0000000	0.0640151		3F0	0.0207930					0.2000000	0.0000000									-2.6968361	137.5052164	4.3380842
EMBRAGUE-OP20-F	  998	3F0_356_PC	Planitud DIN	gdtFlat	0.0006531	0.0000000	0.1000000	0.0000000	0.0006531		3F0_Rad	0.0001811					0.1000000	0.0000000									100.2534429	137.5607898	141.4995933
EMBRAGUE-OP20-F	  998	3F0_354_PC	Paralelidad DIN	gdtPar	0.0757976	0.0000000	0.1000000	0.0000000	0.0757976		3F0	0.0254761					0.1000000	0.0000000						2F0			-2.6969697	137.5043621	4.3379680
EMBRAGUE-OP20-F	  998	2F05_233_PC	Distancia cartes.	distanceCart	107.2390570	107.2000000	0.1000000	-0.1000000	0.0390570		3F0,2F05	0.0207930					0.1000000	-0.1000000						2F05			-2.6968361	137.5052164	4.3380842
EMBRAGUE-OP20-F	  998	2F05_431_PC	Paralelidad DIN	gdtPar	0.0594970	0.0000000	0.1500000	0.0000000	0.0594970		2F05	0.0260772					0.1500000	0.0000000						3F0			-146.2841908	30.2781994	25.9689332
EMBRAGUE-OP20-F	  998	3F1_Y_171_LB	Valor Y	yValue	138.5091982	138.5000000	0.1000000	-0.1000000	0.0091982		Proyecc 3F1						0.1000000	-0.1000000									175.8984945	138.5091982	0.1288732
EMBRAGUE-OP20-F	  998	Paralelismo 3F1_RF	Paralelidad DIN	gdtPar	0.0154514	0.0000000	0.1500000	0.0000000	0.0154514		3F1	0.0074587					0.1500000	0.0000000						2F0			177.3818940	138.5093117	-0.5865594
EMBRAGUE-OP20-F	  998	2F42_502_RFL	Distancia cartes.	distanceCart	30.2041104	30.1500000	0.1500000	-0.1500000	0.0541104		3F0,2F42	0.0207930					0.1500000	-0.1500000						2F42			-2.6968361	137.5052164	4.3380842
EMBRAGUE-OP20-F	  998	3B41_274_RFL	Diámetro	diameter	16.0308892	16.0320000	0.0070000	-0.0070000	-0.0011108		3B41_D16	0.0006536					0.0070000	-0.0070000									90.5187108	133.5151683	152.3523857
EMBRAGUE-OP20-F	  998	3B41_RF	Redondez DIN	gdtRound	0.0019897	0.0000000	0.0070000	0.0000000	0.0019897		3B41_D16	0.0006682					0.0070000	0.0000000									90.5184923	133.5151683	152.3523015
EMBRAGUE-OP20-F	  998	3B41_323_LB	Posición DIN polar 2d	gdtPosPol2d	0.2553422	0.0000000	0.0800000	0.0000000	0.2553422	0.1753422	3B41_D16	0.0006418			1		0.0800000	0.0000000									90.5187150	133.5151683	152.3523860
EMBRAGUE-OP20-F	  998	3B41_323_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	152.2662904	152.2600000	0.0400000	-0.0400000	0.0062904		3B41_D16	0.0006418		3B41_323_LB			0.0400000	-0.0400000									90.5187150	133.5151683	152.3523860
EMBRAGUE-OP20-F	  998	3B41_323_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	90.6675160	90.5400000	0.0400000	-0.0400000	0.1275160		3B41_D16	0.0006418		3B41_323_LB			0.0400000	-0.0400000									90.5187150	133.5151683	152.3523860
